token,count
GRANDE,239892.0
dévier,239884.0
2g,239860.0
àme,239850.0
dépérissement,239839.0
recourbée,239837.0
bouilli,239831.0
Guillaumin,239829.0
derriere,239812.0
Mahmoud,239805.0
l'attribut,239793.0
feindre,239793.0
'étendaient,239792.0
élégamment,239784.0
Tribu,239775.0
démontrant,239762.0
Schwartz,239761.0
prétendants,239750.0
"150,000",239746.0
disposa,239735.0
l'Ordonnance,239729.0
embarrassés,239727.0
Lemerre,239719.0
roulait,239703.0
paon,239703.0
"2,50",239697.0
'assurer,239681.0
Bunsen,239677.0
pyrites,239676.0
cirrhose,239661.0
prolongea,239653.0
cuando,239648.0
Charleville,239637.0
l'inondation,239636.0
animait,239630.0
reposaient,239621.0
Cavour,239607.0
guidés,239584.0
Ricardo,239570.0
soye,239567.0
redoutent,239558.0
l'accuse,239552.0
ricin,239530.0
portât,239530.0
Sy,239522.0
l'avion,239517.0
piétons,239504.0
l’agriculture,239503.0
"7""",239503.0
Prélats,239500.0
œcuménique,239500.0
émoi,239500.0
:»,239493.0
vêtir,239490.0
Imprimeur,239478.0
médicamens,239450.0
Murât,239444.0
hélices,239442.0
Désert,239442.0
Jt,239433.0
Vision,239431.0
séreuses,239421.0
bouleau,239419.0
Présents,239417.0
n'eﬅ,239413.0
peuplade,239413.0
courbée,239410.0
astreint,239399.0
défit,239396.0
"400,000",239385.0
984,239376.0
procédait,239370.0
-‘,239366.0
plaçons,239354.0
credo,239354.0
vanités,239347.0
mélasses,239344.0
aliter,239266.0
veillent,239263.0
centum,239263.0
rationalité,239258.0
1191,239201.0
Baudin,239199.0
jurys,239199.0
continence,239192.0
n'accepte,239161.0
Sus,239160.0
As-tu,239158.0
perpétue,239153.0
déterminèrent,239152.0
coucha,239142.0
Hort,239134.0
dilatée,239129.0
1473,239120.0
ﬁlets,239108.0
Prép.,239104.0
1119,239093.0
hymen,239061.0
Ursins,239056.0
prétendoit,239043.0
peuplés,239036.0
d'Hérodote,239005.0
Milon,238989.0
perdons,238978.0
dîné,238970.0
Cygne,238958.0
o»,238951.0
épuise,238947.0
spirituellement,238940.0
Janus,238930.0
942,238925.0
indiquerons,238925.0
Χ,238908.0
continuateur,238905.0
Aquitaine,238904.0
lanières,238900.0
Chaldéens,238899.0
excédé,238894.0
jugerez,238893.0
oisifs,238890.0
québécois,238888.0
ponctuée,238877.0
Administrations,238876.0
entends,238869.0
Raspail,238855.0
hématies,238823.0
toxines,238815.0
Vaisseau,238812.0
Subvention,238798.0
accusa,238776.0
Ireland,238769.0
instinctivement,238760.0
répare,238733.0
"21,5",238723.0
oint,238722.0
-et,238711.0
Jéhovah,238708.0
proclament,238697.0
fiscaux,238693.0
succincte,238673.0
hist.,238670.0
cannelle,238654.0
vigilant,238640.0
Queen,238632.0
RECETTES,238624.0
remede,238618.0
PHILOSOPHIE,238580.0
I5,238572.0
s'opposait,238565.0
coureurs,238563.0
bonjour,238555.0
bandages,238553.0
différentiels,238546.0
franque,238521.0
Trésorerie,238520.0
fonderies,238516.0
Canadien,238512.0
Turkestan,238476.0
étouffe,238448.0
Colombier,238446.0
Installation,238445.0
nommaient,238439.0
J'arrive,238438.0
personnification,238433.0
Mignon,238433.0
luttent,238424.0
usus,238418.0
soixante-cinq,238404.0
d'insérer,238404.0
appliquent,238400.0
crible,238385.0
plèbe,238377.0
aloi,238367.0
fumiers,238365.0
graduation,238365.0
aggraver,238343.0
pleurent,238334.0
She,238327.0
Libr,238320.0
"10,6",238308.0
dissipée,238305.0
alcali,238287.0
apportera,238283.0
«d,238277.0
repaire,238252.0
colorations,238243.0
Lugd,238243.0
tuf,238239.0
Demolombe,238237.0
abrite,238233.0
d'approcher,238199.0
με,238193.0
monnayage,238183.0
colossales,238168.0
nait,238153.0
Propr,238129.0
CR,238122.0
Veux-tu,238120.0
nacre,238115.0
substratum,238110.0
caresser,238086.0
molt,238076.0
inertie,238075.0
mandibule,238063.0
ME,238055.0
Environs,238051.0
Ourse,238040.0
d'idée,238038.0
adjacentes,238009.0
Attendez,238008.0
traînent,238006.0
cassant,238002.0
D.P.,238002.0
s'entr,237981.0
élective,237968.0
Principauté,237964.0
"0,90",237961.0
Théodoric,237940.0
stupéfait,237929.0
oubliait,237915.0
quomodo,237911.0
—>,237898.0
dépendantes,237889.0
Ecuyer,237867.0
sommités,237865.0
commettant,237853.0
Eschyle,237837.0
d'indifférence,237815.0
Saint-Lambert,237808.0
Michaux,237794.0
apportèrent,237788.0
recueillent,237780.0
n'exerce,237743.0
eftoit,237735.0
Latreille,237727.0
éthérée,237723.0
oscillation,237719.0
Billet,237706.0
radial,237702.0
cherchais,237693.0
vedette,237689.0
scel,237682.0
Calonne,237674.0
Couverture,237668.0
[n,237665.0
dolmens,237663.0
1410,237654.0
inachevée,237640.0
paternels,237634.0
MJ.,237634.0
gâte,237624.0
ux,237614.0
philologue,237544.0
Letters,237534.0
ﬁs,237514.0
combles,237506.0
23°,237491.0
sociologues,237490.0
3^,237471.0
néerlandaise,237471.0
appartenoit,237470.0
s'abandonne,237421.0
enragé,237406.0
d'ailes,237405.0
mousseline,237405.0
'orage,237382.0
s'inscrivent,237381.0
.Je,237376.0
d'ignorer,237367.0
influents,237344.0
Montevideo,237342.0
Maur,237306.0
FEMME,237303.0
reportée,237289.0
annotées,237274.0
1118,237271.0
Combe,237263.0
Caractéristiques,237263.0
creusement,237258.0
1/1,237253.0
l'entouraient,237252.0
humour,237244.0
1230,237235.0
ouvrirent,237211.0
réussissait,237203.0
Power,237180.0
followed,237167.0
altera,237164.0
Plat,237163.0
romande,237161.0
caule,237160.0
Philosophy,237150.0
cantonales,237147.0
Jenny,237145.0
capitulo,237136.0
percent,237115.0
armistice,237112.0
cacheté,237109.0
Д,237106.0
écarlate,237105.0
'unir,237091.0
Récamier,237081.0
Credo,237074.0
"R""",237068.0
",oo",237046.0
fêter,237037.0
regrettait,237031.0
cordial,237019.0
Fondée,237003.0
arbrisseaux,237001.0
quibusdam,236997.0
Théophraste,236949.0
d'Hélène,236940.0
déplacent,236935.0
distants,236921.0
Serv.,236911.0
risquerait,236896.0
poussèrent,236884.0
n'arrivent,236881.0
extr,236879.0
Photius,236873.0
domina,236858.0
aimantée,236850.0
d'Alfred,236843.0
1210,236833.0
confectionner,236825.0
/2,236817.0
U.R.S.S.,236817.0
"12,2",236814.0
ſelon,236789.0
excelle,236787.0
Bernis,236784.0
p.],236762.0
expliquerait,236761.0
rétrécie,236742.0
Détroit,236739.0
Papers,236737.0
:o,236729.0
secouant,236719.0
Appelé,236716.0
perpetuum,236711.0
Gross,236696.0
Forestier,236689.0
étendards,236684.0
gouv.,236680.0
délaissement,236677.0
agence,236675.0
démarrage,236672.0
Ecclesiae,236661.0
oppresseurs,236655.0
PaysBas,236649.0
farces,236616.0
11.),236610.0
délaissée,236589.0
riposte,236571.0
ceps,236544.0
animent,236543.0
damas,236534.0
fesses,236518.0
L'agriculture,236513.0
fraternel,236506.0
f‘,236493.0
s'assembler,236486.0
nullum,236477.0
antagonisme,236466.0
consideration,236454.0
|i,236438.0
11-12,236410.0
l'Iran,236407.0
incipit,236390.0
poindre,236368.0
—M.,236362.0
souder,236344.0
reports,236338.0
Broché,236316.0
Usines,236315.0
l'écliptique,236307.0
SANS,236302.0
coffret,236296.0
acuminées,236289.0
Thé,236283.0
contestés,236277.0
l'incorporation,236265.0
Gallus,236264.0
Économie,236260.0
stèles,236251.0
s'attaquer,236249.0
"M'""",236246.0
Oraison,236241.0
sénégalais,236233.0
l'éventualité,236196.0
tins,236182.0
vitrines,236171.0
1418,236154.0
l’avis,236128.0
لها,236109.0
insistent,236106.0
libras,236105.0
nigris,236095.0
Nunc,236094.0
Ordonne,236082.0
structural,236077.0
papers,236064.0
drain,236064.0
Proverbes,236059.0
veut-il,236048.0
Revenus,236041.0
silhouettes,236006.0
Milet,235988.0
[R,235986.0
télécommunications,235985.0
Ramon,235959.0
Attaché,235954.0
Abd,235940.0
voyageant,235940.0
.du,235935.0
motte,235934.0
inondé,235926.0
934,235918.0
d'instituer,235916.0
sacrifiés,235905.0
reconnaissante,235898.0
Inspection,235894.0
charrues,235875.0
Kirche,235871.0
Desmoulins,235862.0
946,235854.0
répudier,235849.0
DÉPENSES,235804.0
instr,235803.0
territoriaux,235780.0
èt,235770.0
Om,235749.0
Moll,235720.0
accompagnaient,235718.0
incommodes,235695.0
^',235685.0
utilitaire,235678.0
procédera,235675.0
Gisors,235670.0
laws,235670.0
Intervention,235670.0
étaient-ils,235667.0
prestigieux,235661.0
l'humanisme,235658.0
Carmélites,235653.0
Libraires,235640.0
préoccupait,235599.0
"14,5",235597.0
croup,235596.0
rabbins,235587.0
névralgies,235586.0
Lallemand,235575.0
fervents,235572.0
[9,235570.0
Papillon,235556.0
pénombre,235547.0
sautoir,235539.0
dansles,235527.0
l'insolence,235520.0
passivité,235520.0
chapelains,235514.0
Mich,235513.0
pathogènes,235510.0
stipulées,235496.0
"22,5",235471.0
ila,235458.0
Grotte,235443.0
;mais,235438.0
mariniers,235430.0
7.8,235423.0
doue,235421.0
vitrée,235415.0
Neuve,235396.0
weiter,235392.0
énonciations,235390.0
Indo-Chine,235381.0
déplaçant,235367.0
fiscalité,235330.0
0n,235320.0
estas,235270.0
licenciés,235262.0
communie,235261.0
Chaussée,235252.0
croyable,235250.0
raffinés,235249.0
Rendre,235247.0
limpides,235238.0
disputé,235235.0
carrément,235227.0
prostituées,235202.0
cosmopolite,235195.0
Laine,235188.0
Cotte,235183.0
glacial,235178.0
Extension,235176.0
"16,5",235167.0
consumer,235163.0
t1,235152.0
l'abrogation,235143.0
prolongeait,235143.0
sonna,235137.0
citerne,235132.0
MONDE,235131.0
glotte,235114.0
Mater,235111.0
viril,235096.0
étain,235092.0
martiale,235082.0
Salaires,235074.0
endormis,235063.0
fend,235047.0
jeûnes,235039.0
nobilis,235034.0
γ,235032.0
diroit,235020.0
vieillir,235016.0
échéances,234995.0
imparfaites,234995.0
compounds,234988.0
d'attachement,234976.0
protectrices,234957.0
",x",234955.0
2^,234953.0
ignorées,234943.0
épaissi,234928.0
renoncent,234921.0
quasiment,234911.0
1496,234910.0
complaisant,234910.0
philosophies,234902.0
infrà,234893.0
striée,234884.0
vibrante,234877.0
convulsifs,234868.0
pointus,234863.0
şi,234857.0
majorations,234856.0
reboisement,234802.0
dentaires,234793.0
Châteauroux,234793.0
FRF,234788.0
Propagande,234768.0
séchée,234765.0
comptez,234759.0
dotés,234750.0
croirais,234749.0
alin,234726.0
brillaient,234718.0
hien,234716.0
éruptives,234715.0
هو,234707.0
assidus,234699.0
d'abeilles,234696.0
1009,234682.0
simplifiée,234670.0
civitate,234663.0
n'osent,234638.0
nébuleuse,234634.0
s'offrent,234629.0
nuptiale,234613.0
malins,234611.0
approximatif,234601.0
liégeois,234600.0
especes,234591.0
l'opulence,234588.0
aur,234582.0
Harold,234569.0
cutané,234559.0
L'écriture,234559.0
mânes,234539.0
quoiqu'elles,234508.0
Douleur,234504.0
rendrai,234494.0
s'associe,234491.0
crétacé,234478.0
qu‘un,234477.0
vinssent,234453.0
dirions,234425.0
alternance,234424.0
employaient,234403.0
l'enclos,234401.0
Parlant,234390.0
proof,234388.0
l'indiquer,234386.0
P.U.F.,234375.0
qu'où,234374.0
Remboursement,234374.0
tourteaux,234373.0
devriez,234372.0
ili,234370.0
naturalisé,234368.0
cinquante-cinq,234363.0
equal,234362.0
Journées,234337.0
filtrer,234325.0
Galicie,234312.0
visitées,234312.0
judicieuses,234273.0
Établissement,234256.0
ſujet,234253.0
enlin,234245.0
dansant,234224.0
mentionnant,234223.0
adressent,234209.0
exalte,234204.0
experimental,234189.0
fratrum,234184.0
hundred,234160.0
opérateur,234145.0
trav.,234137.0
VU.,234127.0
urgents,234118.0
respirait,234098.0
déchirés,234095.0
coussinets,234092.0
L'éditeur,234090.0
soulèvements,234042.0
l'idiome,234030.0
vénale,234021.0
d‘être,234018.0
Bernay,234015.0
تا,234012.0
opiniâtreté,233999.0
glissa,233987.0
sévir,233987.0
erste,233956.0
l'emprise,233944.0
1348,233942.0
l'algèbre,233931.0
Encycl,233925.0
arpent,233908.0
Maxwell,233904.0
Cinq-Cents,233900.0
indomptable,233890.0
pylore,233884.0
quiétude,233864.0
iz,233861.0
Zinc,233824.0
Déclare,233813.0
hémisphère,233802.0
"In-4""",233753.0
vgl,233738.0
'égare,233734.0
paraffine,233732.0
;(,233732.0
parier,233704.0
l’humanité,233686.0
ancora,233686.0
bestes,233678.0
Timbre,233669.0
épiscopales,233663.0
offrira,233657.0
Bonnard,233656.0
bas-ventre,233656.0
"20,5",233650.0
vidange,233633.0
principle,233631.0
étudiait,233630.0
1004,233622.0
pent,233618.0
Egypt,233616.0
rechange,233596.0
attendus,233588.0
Salons,233585.0
jurassiques,233575.0
notarié,233571.0
Seguin,233570.0
cous,233560.0
éléphant,233559.0
Magdeleine,233557.0
retrouvant,233541.0
Rosny,233494.0
laisseront,233492.0
Tobie,233478.0
l'alternative,233475.0
Celse,233465.0
Corfou,233453.0
duplicité,233413.0
coururent,233398.0
lauréats,233394.0
fructification,233388.0
mycélium,233384.0
Cycle,233381.0
façonner,233381.0
ειι,233369.0
reprochent,233368.0
Mol,233366.0
Poméranie,233358.0
taie,233355.0
:..,233352.0
rostre,233344.0
QUESTIONS,233328.0
miraculeusement,233321.0
cubiques,233312.0
peuplier,233310.0
aspirent,233308.0
aborda,233295.0
Quittance,233294.0
poinçons,233290.0
studied,233287.0
tisserands,233277.0
l'azotate,233257.0
affaiblis,233250.0
l'universel,233240.0
POPULATION,233240.0
débrouiller,233237.0
d'Augustin,233220.0
Chambon,233196.0
rationnellement,233194.0
donneroit,233185.0
iron,233184.0
d'assimilation,233183.0
cheveu,233161.0
dépendants,233160.0
magistral,233158.0
aussi-tôt,233151.0
pertinence,233145.0
affectueuse,233140.0
équipés,233138.0
qu‘à,233114.0
I3,233101.0
vaporisation,233092.0
viro,233089.0
exporté,233079.0
l’équation,233078.0
Draguignan,233070.0
seem,233069.0
dissoutes,233056.0
commençoit,233045.0
vingtcinq,233025.0
attrayante,233007.0
vilains,233000.0
-0,232994.0
moignon,232992.0
polygamie,232986.0
proposaient,232978.0
l'adhérence,232970.0
L'arrivée,232946.0
n'ayons,232945.0
sauté,232943.0
palpitations,232886.0
horloges,232884.0
refouler,232864.0
Delahaye,232861.0
Regnard,232856.0
imputée,232848.0
l'épuration,232826.0
gênent,232819.0
CONCLUSION,232801.0
d'envoi,232786.0
fruste,232779.0
Destruction,232759.0
Commissariat,232745.0
étendard,232744.0
créneaux,232737.0
excavations,232737.0
'évanouir,232735.0
ετ,232730.0
cam,232729.0
l’Administration,232728.0
Marmont,232727.0
Industrielle,232723.0
L'élection,232682.0
cathétérisme,232671.0
Bachelier,232671.0
cita,232662.0
deuant,232646.0
bâtards,232633.0
Rogier,232629.0
Sambre,232628.0
Mazarine,232619.0
cohorte,232616.0
centuries,232616.0
permissions,232614.0
i35,232605.0
'eau,232605.0
metteur,232601.0
stagiaire,232593.0
exaltée,232581.0
Beaux,232580.0
'oeuvres,232569.0
séjourne,232550.0
blasphèmes,232548.0
bénie,232518.0
serrurier,232481.0
sommé,232480.0
coqueluche,232470.0
affamés,232458.0
Rieux,232446.0
modulation,232436.0
prédominante,232391.0
want,232390.0
contemplant,232385.0
hésitait,232380.0
Statistiques,232372.0
Métal,232362.0
l'apprendre,232360.0
Louviers,232359.0
forçait,232349.0
LEUR,232334.0
fluidité,232334.0
Richardson,232319.0
raffinée,232292.0
vécurent,232288.0
riv.,232283.0
militairement,232259.0
(60,232250.0
débordant,232248.0
s'organise,232240.0
zeigt,232240.0
Intendant,232239.0
savoureux,232232.0
Copernic,232223.0
salade,232222.0
enough,232216.0
Évangile,232198.0
pâlit,232195.0
l'eussent,232184.0
sanz,232179.0
articulée,232167.0
zénith,232163.0
voudriez,232161.0
1006,232147.0
Deutsch,232135.0
consequence,232130.0
Pluton,232124.0
ampoules,232115.0
dansle,232110.0
Miocène,232093.0
cloîtres,232086.0
Relié,232079.0
d'excommunication,232059.0
paléontologie,232057.0
soumissions,232048.0
d'infériorité,232042.0
saisine,232031.0
ſeul,232020.0
dépassement,232012.0
1489,232002.0
prêtaient,231954.0
Exploration,231949.0
invectives,231932.0
L'officier,231926.0
charbonnages,231922.0
éducateurs,231918.0
Gueldre,231912.0
préjudiciables,231911.0
Déclarations,231897.0
Silice,231889.0
Ennemis,231847.0
routier,231832.0
Aaron,231825.0
atteindra,231794.0
contribuera,231786.0
Siemens,231774.0
xt,231770.0
laisserai,231762.0
papier-monnaie,231760.0
sollen,231743.0
vêtemens,231740.0
Malaga,231722.0
:•,231720.0
5/8,231718.0
délibère,231700.0
augustes,231696.0
l'habitant,231693.0
d'Olivier,231686.0
1498,231678.0
Stahl,231677.0
testimoniale,231670.0
1090,231663.0
appréhender,231662.0
empruntent,231650.0
instrumentale,231648.0
généalogiques,231647.0
Leone,231640.0
fumure,231637.0
gi,231631.0
marocains,231623.0
rétrécit,231622.0
paroissiaux,231617.0
hum,231613.0
Agathe,231609.0
dénaturer,231602.0
célébrées,231598.0
répressive,231552.0
vill,231542.0
huileux,231531.0
"S""",231522.0
twv,231512.0
dansl,231511.0
n'ai-je,231505.0
l'inférieure,231501.0
+0,231494.0
laparotomie,231491.0
démolie,231481.0
s'abaisser,231474.0
spécifier,231465.0
préconisée,231437.0
Civilisation,231426.0
concl,231424.0
capucins,231417.0
judicio,231416.0
condenseur,231412.0
favorisées,231392.0
Bazaine,231389.0
1356,231388.0
punique,231387.0
ajourner,231381.0
n'eus,231366.0
corrigés,231349.0
fâcher,231348.0
inattendues,231338.0
1018,231324.0
éclatait,231317.0
apparurent,231315.0
stratagème,231298.0
professa,231288.0
advenu,231273.0
j‘ai,231256.0
d'extraire,231245.0
destructive,231244.0
constitutives,231231.0
1487,231219.0
orteil,231213.0
retranchés,231210.0
/a,231204.0
gardez,231199.0
Rom.,231198.0
مه,231197.0
analysant,231193.0
topique,231192.0
dégagées,231172.0
Mounier,231166.0
Tartarie,231142.0
alphabet,231141.0
meer,231132.0
:‘,231128.0
transforma,231124.0
tiare,231119.0
altère,231112.0
l'enjeu,231109.0
portatif,231070.0
agrégés,231062.0
Minimes,231056.0
spermatozoïdes,231036.0
Marchai,231034.0
crânienne,231026.0
Mettez,231020.0
Présent,231008.0
préhistoire,230998.0
au*,230997.0
"10,7",230981.0
adoration,230898.0
'occupe,230898.0
Mobilier,230889.0
restai,230888.0
Vitruve,230850.0
Doué,230841.0
pâlir,230836.0
Schlegel,230836.0
injectée,230832.0
japonaises,230830.0
méconnus,230815.0
chevrons,230814.0
'élaborer,230802.0
d'alun,230798.0
orge,230795.0
Château-Thierry,230774.0
Chère,230758.0
έν,230745.0
",se",230739.0
Patron,230737.0
textuelle,230716.0
hautain,230711.0
pirogues,230705.0
muriate,230696.0
marteaux,230662.0
infructueuses,230647.0
Durer,230634.0
sacrifiant,230632.0
préventif,230631.0
Ames,230627.0
Durham,230627.0
Dessous,230621.0
faïences,230590.0
j'arrive,230588.0
title,230577.0
fréquentée,230575.0
arbuste,230570.0
instruites,230561.0
Pétition,230541.0
Kr,230533.0
Longitude,230512.0
lithographies,230506.0
assembla,230503.0
oculis,230494.0
Pois,230486.0
missive,230483.0
flottants,230475.0
4.4,230475.0
gluten,230474.0
complétées,230468.0
l'Ascension,230459.0
experiments,230443.0
fauteurs,230440.0
divisait,230422.0
baissant,230420.0
inoculation,230413.0
épanchements,230409.0
d'ennui,230407.0
viginti,230387.0
calomel,230386.0
d'accueillir,230364.0
concupiscence,230330.0
Julienne,230327.0
dorure,230327.0
rigoles,230320.0
reconnaisse,230317.0
ballade,230305.0
peignait,230296.0
Auger,230293.0
galons,230289.0
ordonnent,230283.0
s1,230282.0
sulfureuses,230275.0
Colorado,230270.0
rinceaux,230269.0
Sidon,230257.0
physiologiste,230257.0
nen,230251.0
armatures,230245.0
Stephani,230241.0
agitent,230224.0
Ottomans,230198.0
l’être,230193.0
8vo,230182.0
dec.,230178.0
How,230173.0
ammoniacale,230144.0
flexibles,230138.0
;...,230128.0
refusés,230123.0
jouira,230113.0
debent,230069.0
ventouses,230046.0
fiole,230042.0
'qui,230017.0
désintéresser,230013.0
'épuiser,230005.0
aies,229999.0
9.0,229990.0
.•,229987.0
quien,229979.0
Volumes,229971.0
l'assemblage,229971.0
Prime,229963.0
interprétés,229963.0
cueillette,229961.0
concevons,229951.0
sentira,229949.0
Lessing,229939.0
chan,229931.0
pilotage,229926.0
'Abd,229925.0
finem,229915.0
affligés,229914.0
kommen,229913.0
ors,229903.0
aimées,229863.0
..................................................,229850.0
yi,229833.0
possint,229831.0
cape,229830.0
"P""",229823.0
vieillissement,229821.0
maniéré,229820.0
'ores,229819.0
éloquents,229815.0
Craon,229810.0
opere,229801.0
liront,229798.0
XL.,229786.0
boys,229780.0
rigole,229771.0
désinence,229765.0
pallier,229721.0
